102C22	01046370
102C22	195920
102C22	173010
102C22	280460
102C22	164350
102C22	169090
102C22	356780
102C22	175290
102C21	062920
102C21	215630
102C21	217300
102C21	219380
102C21	214490
102C21	219020
102C21	218790
102C21	218780
102C21	213250
102C21	220470
102C20	161600
102C20	329830
102C20	329670
102C20	326890
102C20	327400
102C20	331730
102C20	106310
102C20	329620
102C20	437390
102C20	331030
102C1F	206060
102C1F	206050
102C1F	202090
102C1F	204950
102C1F	196820
102C1F	207630
102C1F	201270
102C1F	198860
102C1F	206790
102C1F	199140
102C1E	043550
102C1E	156860
102C1E	042290
102C1E	049710
102C1E	044370
102C1E	048600
102C1E	047010
102C1E	159720
102C1E	048830
102C1E	158880
102C1D	115230
102C1D	115710
102C1D	115640
102C1D	115590
102C1D	115810
102C1D	115490
102C1D	525540
102C1D	116000
102C1D	115890
102C1D	143750
102C1C	343230
102C1C	342720
102C1C	343480
102C1C	351770
102C1C	345940
102C1C	317620
102C1C	351800
102C1C	346820
102C1C	350020
102C1C	357200
102C1B	399830
102C1B	189360
102C1B	509280
102C1B	510080
102C1B	509500
102C1B	510710
